id,id_,per_num,add_time,age,level,country_id,town_id,village_id,income,out_poverty,status
2252,1126020,5,2014,86,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2253,1610270,2,2016,46,1,5.12E+11,5.12E+11,5.12E+11,3450,0,1
2254,1391088,5,2014,45,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2255,903135,2,2014,53,1,5.12E+11,5.12E+11,5.12E+11,2960,0,1
2256,372234,2,2015,69,2,5.11E+11,5.11E+11,5.11E+11,4450,0,1
2257,1336530,2,2017,72,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2258,257357,2,2016,53,1,5.13E+11,5.13E+11,5.13E+11,2824,0,1
2259,1361847,6,2016,40,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2260,462744,5,2016,59,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2261,1477459,4,2014,41,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2262,1048993,2,2015,67,1,5.12E+11,5.12E+11,5.12E+11,3530,0,1
2263,732332,1,2015,91,3,5.11E+11,5.11E+11,5.11E+11,2820,0,1
2264,1032254,2,2017,63,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2265,925153,2,2014,79,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2266,1289778,2,2017,10,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2267,1002762,2,2017,67,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2268,1792285,4,2017,48,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2269,1069274,5,2015,31,1,5.12E+11,5.12E+11,5.12E+11,3291,0,1
2270,1252210,5,2017,63,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2271,728403,4,2017,44,1,5.12E+11,5.12E+11,5.12E+11,7000,0,1
2272,1238799,4,2017,77,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2273,1514556,5,2014,44,1,5.12E+11,5.12E+11,5.12E+11,2800,0,1
2274,780781,4,2017,64,1,5.12E+11,5.12E+11,5.12E+11,3540,0,1
2275,1438898,4,2014,7,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2276,851016,2,2016,63,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2277,1289253,3,2016,44,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2278,1452696,3,2014,31,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2279,1778972,4,2016,23,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2280,453984,6,2016,10,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2281,1841842,4,2017,67,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2282,1762834,1,2016,62,1,5.12E+11,5.12E+11,5.12E+11,5100,0,1
2283,1121346,6,2014,24,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2284,455782,4,2016,7,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2285,702450,4,2014,20,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2286,43931,4,2014,48,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2287,46692,5,2014,77,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2288,1010706,9,2017,4,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2289,960744,6,2016,69,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2290,1580448,5,2014,62,1,5.12E+11,5.12E+11,5.12E+11,1448,0,1
2291,411804,5,2017,64,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2292,666297,5,2015,52,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2293,578350,3,2016,46,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2294,1521839,2,2017,75,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2295,812693,4,2015,41,1,5.12E+11,5.12E+11,5.12E+11,2500,0,1
2296,415144,2,2017,34,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2297,32529,5,2014,19,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2298,1014160,4,2017,20,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2299,1212864,8,2017,28,3,5.13E+11,5.13E+11,5.13E+11,2048,0,1
2300,389446,3,2015,51,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2301,716572,3,2016,65,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2302,1027442,3,2017,30,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2303,893410,4,2014,53,1,5.12E+11,5.12E+11,5.12E+11,3148,0,1
2304,1663960,6,2016,51,1,5.12E+11,5.12E+11,5.12E+11,3018,0,1
2305,1693401,4,2017,50,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2306,132352,4,2014,50,2,5.11E+11,5.11E+11,5.11E+11,2274,0,1
2307,1404833,4,2016,47,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2308,902703,5,2015,51,1,5.12E+11,5.12E+11,5.12E+11,1126,0,1
2309,1226956,4,2017,45,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2310,514450,5,2017,6,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2311,536515,3,2015,50,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2312,1190690,3,2016,16,2,5.13E+11,5.13E+11,5.13E+11,3503,0,1
2313,1674397,4,2014,48,1,5.11E+11,5.11E+11,5.11E+11,1958,0,1
2314,1076357,2,2015,9,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2315,1752801,1,2016,66,1,5.12E+11,5.12E+11,5.12E+11,3840,0,1
2316,825970,4,2015,47,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2317,1882236,4,2014,52,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2318,1035020,3,2017,52,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2319,433480,3,2014,49,1,5.12E+11,5.12E+11,5.12E+11,2500,0,1
2320,1217718,5,2017,42,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2321,182855,4,2016,53,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2322,1296124,4,2017,49,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2323,951696,4,2017,48,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2324,1855883,8,2017,42,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2325,1699507,4,2017,20,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2326,432478,3,2016,28,0,5.11E+11,5.11E+11,5.11E+11,2266,0,1
2327,1288818,6,2014,84,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2328,1514150,3,2014,52,1,5.12E+11,5.12E+11,5.12E+11,2800,0,1
2329,440911,3,2016,54,0,5.11E+11,5.11E+11,5.11E+11,3666,0,1
2330,1738253,3,2017,56,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2331,1845094,4,2017,52,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2332,1254564,3,2015,55,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2333,35499,3,2014,70,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2334,896481,3,2017,44,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2335,118338,6,2014,82,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2336,989481,6,2017,22,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2337,728018,2,2015,82,3,5.11E+11,5.11E+11,5.11E+11,2885,0,1
2338,1457506,4,2014,85,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2339,1075893,1,2015,12,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2340,665052,5,2017,43,2,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2341,1794242,5,2017,76,1,5.12E+11,5.12E+11,5.12E+11,4236,0,1
2342,665985,3,2017,52,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2343,1193389,7,2017,24,3,5.13E+11,5.13E+11,5.13E+11,2408,0,1
2344,66673,1,2014,64,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2345,1588167,6,2014,79,1,5.12E+11,5.12E+11,5.12E+11,3333,0,1
2346,1834669,4,2016,39,3,5.13E+11,5.13E+11,5.13E+11,2000,0,1
2347,56366,3,2014,86,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2348,611297,2,2014,73,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2349,1328887,3,2017,29,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2350,647411,5,2014,45,1,5.13E+11,5.13E+11,5.13E+11,5866,0,1
2351,1084784,7,2014,46,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2352,762121,2,2017,73,1,5.12E+11,5.12E+11,5.12E+11,1410,0,1
2353,1528522,1,2016,85,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2354,585855,4,2017,70,3,5.11E+11,5.11E+11,5.11E+11,2180,0,-1
2355,1065664,5,2014,28,1,5.12E+11,5.12E+11,5.12E+11,3240,0,1
2356,1664221,5,2016,41,1,5.12E+11,5.12E+11,5.12E+11,3260,0,1
2357,65873,4,2014,67,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2358,1553282,6,2017,47,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2359,1178256,5,2016,42,2,5.13E+11,5.13E+11,5.13E+11,2082,0,1
2360,1259337,5,2017,82,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2361,1714512,6,2014,77,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2362,1316749,5,2017,69,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2363,1837024,4,2017,43,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2364,780279,4,2017,49,1,5.12E+11,5.12E+11,5.12E+11,3820,0,1
2365,1090707,4,2014,22,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2366,1787438,6,2017,9,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2367,216711,3,2016,29,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2368,228886,5,2016,13,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2369,1021464,5,2017,42,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2370,649381,6,2014,70,1,5.12E+11,5.12E+11,5.12E+11,2925,0,1
2371,217344,7,2016,21,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2372,460612,3,2016,55,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2373,1290566,3,2017,53,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2374,1041353,5,2017,67,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2375,1393689,4,2014,29,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2376,1473281,7,2014,55,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2377,1416697,2,2016,60,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2378,423552,2,2014,63,1,5.12E+11,5.12E+11,5.12E+11,2085,0,1
2379,1720231,2,2016,70,3,5.12E+11,5.12E+11,5.12E+11,3000,0,1
2380,406834,6,2016,45,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2381,1395384,5,2014,24,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2382,953665,4,2014,47,1,5.13E+11,5.13E+11,5.13E+11,3134,0,1
2383,736602,4,2017,77,1,5.12E+11,5.12E+11,5.12E+11,2328,0,1
2384,895391,5,2014,50,1,5.12E+11,5.12E+11,5.12E+11,3200,0,1
2385,1284031,3,2017,77,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2386,1333989,4,2014,37,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2387,525240,4,2016,85,0,5.11E+11,5.11E+11,5.11E+11,2187,0,1
2388,1826014,3,2017,75,1,5.13E+11,5.13E+11,5.13E+11,2033,0,1
2389,1677887,5,2014,82,1,5.11E+11,5.11E+11,5.11E+11,3147,0,1
2390,611776,2,2014,80,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2391,1769515,2,2016,67,1,5.12E+11,5.12E+11,5.12E+11,1180,0,1
2392,909728,6,2014,49,1,5.12E+11,5.12E+11,5.12E+11,2743,0,1
2393,378608,6,2016,10,3,5.13E+11,5.13E+11,5.13E+11,1538,0,1
2394,909162,4,2014,62,1,5.12E+11,5.12E+11,5.12E+11,3119,0,1
2395,1720946,6,2016,48,3,5.12E+11,5.12E+11,5.12E+11,3370,0,1
2396,694490,4,2014,53,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2397,785678,4,2017,48,1,5.12E+11,5.12E+11,5.12E+11,3730,0,1
2398,1176838,6,2016,40,2,5.13E+11,5.13E+11,5.13E+11,2364,0,1
2399,921106,3,2016,48,1,5.13E+11,5.13E+11,5.13E+11,6424,0,1
2400,1831130,5,2017,65,1,5.12E+11,5.12E+11,5.12E+11,5532,0,1
2401,1123896,3,2014,67,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2402,1760906,1,2016,71,1,5.12E+11,5.12E+11,5.12E+11,1340,0,1
2403,1441260,5,2015,17,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2404,1176876,4,2016,20,2,5.13E+11,5.13E+11,5.13E+11,2214,0,1
2405,1557977,4,2014,77,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2406,1795049,7,2017,45,1,5.13E+11,5.13E+11,5.13E+11,3805,0,1
2407,1174389,2,2016,38,2,5.13E+11,5.13E+11,5.13E+11,3165,0,1
2408,509336,5,2017,90,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2409,1497562,5,2014,50,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2410,603980,2,2014,61,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2411,206371,9,2016,9,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2412,1709817,2,2017,76,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2413,1562663,2,2015,79,1,5.12E+11,5.12E+11,5.12E+11,1915,0,1
2414,826117,4,2015,27,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2415,97453,5,2016,63,1,5.11E+11,5.11E+11,5.11E+11,2525,0,1
2416,767281,2,2017,65,1,5.12E+11,5.12E+11,5.12E+11,5500,0,1
2417,1612051,6,2016,2,1,5.12E+11,5.12E+11,5.12E+11,2201,0,1
2418,902088,4,2014,25,1,5.12E+11,5.12E+11,5.12E+11,5939,0,1
2419,1603543,3,2017,49,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2420,1433414,1,2017,40,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2421,213238,6,2016,44,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2422,449443,7,2016,12,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2423,819145,3,2017,35,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2424,1555816,3,2014,55,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2425,1001459,5,2017,48,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2426,46842,4,2014,7,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2427,1436300,3,2014,78,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2428,129691,4,2014,77,2,5.11E+11,5.11E+11,5.11E+11,3505,0,1
2429,467365,6,2016,17,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2430,1666640,5,2016,8,1,5.12E+11,5.12E+11,5.12E+11,1076,0,1
2431,1601973,5,2017,16,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2432,1349727,4,2016,17,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2433,1689414,3,2017,62,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2434,758685,6,2017,46,1,5.12E+11,5.12E+11,5.12E+11,3833,0,1
2435,1274810,2,2017,49,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2436,1090074,2,2014,77,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2437,842676,4,2015,51,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2438,1557856,4,2014,50,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2439,213050,4,2016,48,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2441,1065180,6,2016,7,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2442,132488,2,2014,40,2,5.11E+11,5.11E+11,5.11E+11,2615,0,1
2443,1009568,2,2017,85,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2444,1742756,2,2017,69,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2445,1423044,4,2017,50,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2446,1671488,4,2014,72,1,5.11E+11,5.11E+11,5.11E+11,3420,0,1
2447,823383,2,2015,81,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2448,1488815,3,2014,76,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2449,22941,4,2016,52,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2450,672406,5,2017,35,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2451,1052911,6,2014,46,1,5.12E+11,5.12E+11,5.12E+11,3571,0,1
2452,1634857,4,2016,6,1,5.12E+11,5.12E+11,5.12E+11,1172,0,1
2453,721622,2,2016,79,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2454,1041035,5,2016,22,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2455,1258450,4,2017,42,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2456,686854,1,2016,45,3,5.13E+11,5.13E+11,5.13E+11,2120,0,1
2457,1662445,4,2016,41,1,5.12E+11,5.12E+11,5.12E+11,3895,0,1
2458,424379,5,2014,63,1,5.12E+11,5.12E+11,5.12E+11,2920,0,1
2459,1437324,1,2014,80,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2460,686661,4,2014,63,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2461,1207695,1,2016,69,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2462,437498,4,2014,53,1,5.12E+11,5.12E+11,5.12E+11,2405,0,1
2463,27083,5,2014,48,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2464,1026718,3,2017,46,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2465,1873714,6,2017,66,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2466,511463,3,2017,44,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2467,821243,2,2014,44,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2468,688453,3,2016,24,3,5.13E+11,5.13E+11,5.13E+11,1325,0,1
2469,1508859,5,2014,42,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,-1
2470,1373910,5,2017,26,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2471,557440,3,2016,68,1,5.12E+11,5.12E+11,5.12E+11,7273,0,1
2472,382161,3,2015,65,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2473,701071,3,2014,26,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2474,1393236,3,2014,30,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2475,1597195,3,2017,63,1,5.12E+11,5.12E+11,5.12E+11,1166,0,1
2476,1388216,2,2017,65,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2477,1582387,6,2014,46,1,5.12E+11,5.12E+11,5.12E+11,1970,0,1
2478,657164,4,2016,35,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2480,1842557,4,2017,12,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2481,1343071,2,2017,46,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2482,647853,1,2014,22,1,5.13E+11,5.13E+11,5.13E+11,3990,0,1
2483,1151256,6,2016,5,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2484,1252326,4,2017,72,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2485,1402878,4,2014,48,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2486,1616467,2,2016,44,1,5.12E+11,5.12E+11,5.12E+11,2650,0,1
2487,1391945,2,2014,76,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2488,1879404,5,2017,36,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2489,1191728,7,2016,13,2,5.13E+11,5.13E+11,5.13E+11,2107,0,1
2490,1313992,1,2017,56,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2491,711381,3,2014,43,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2492,1734033,4,2017,73,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2493,1747247,2,2014,76,1,5.11E+11,5.11E+11,5.11E+11,2373,0,1
2494,1442199,5,2015,23,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2495,508731,2,2017,15,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2496,1328502,3,2017,7,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2497,1651601,5,2016,15,1,5.12E+11,5.12E+11,5.12E+11,4330,0,1
2498,974501,2,2017,66,3,5.13E+11,5.13E+11,5.13E+11,1400,0,1
2499,1878894,6,2017,73,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2500,1704378,5,2017,85,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2501,1651592,2,2016,76,1,5.12E+11,5.12E+11,5.12E+11,2000,0,1
2502,1347929,3,2015,47,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2503,1845193,4,2017,14,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2504,635463,5,2014,50,1,5.13E+11,5.13E+11,5.13E+11,3233,0,1
2505,1737409,3,2017,18,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2506,969503,6,2017,66,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2507,837175,3,2017,49,3,5.11E+11,5.11E+11,5.11E+11,2357,0,1
2508,1061298,5,2015,90,1,5.12E+11,5.12E+11,5.12E+11,3372,0,1
2509,1243747,2,2014,74,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2510,1720075,2,2016,75,3,5.12E+11,5.12E+11,5.12E+11,1533,0,1
2511,1214015,4,2017,72,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2512,601047,6,2017,44,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2513,181788,5,2016,50,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2514,506155,5,2017,8,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2515,690644,4,2016,28,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2516,1154521,1,2016,75,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2517,1855040,6,2017,50,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2518,1001512,3,2017,27,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2519,1457563,4,2014,72,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2520,549878,5,2016,13,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2521,1644674,2,2016,77,1,5.12E+11,5.12E+11,5.12E+11,4996,0,1
2522,1101916,7,2014,35,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2523,1702749,4,2017,64,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2524,1255259,4,2016,52,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2525,1702265,7,2017,39,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2526,1557057,2,2014,34,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2527,1748491,2,2016,69,1,5.12E+11,5.12E+11,5.12E+11,5580,0,1
2528,1492346,5,2014,78,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2529,1139775,3,2016,74,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2531,662245,3,2017,55,2,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2532,1712142,2,2017,56,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2533,864320,3,2017,62,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2534,955834,4,2016,46,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2535,594071,3,2015,38,2,5.13E+11,5.13E+11,5.13E+11,1906,0,1
2536,910400,3,2015,9,1,5.12E+11,5.12E+11,5.12E+11,2620,0,1
2537,439171,3,2014,53,1,5.12E+11,5.12E+11,5.12E+11,2500,0,-1
2538,710034,6,2014,67,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2539,1609676,5,2016,25,1,5.12E+11,5.12E+11,5.12E+11,2460,0,1
2540,393595,3,2017,64,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2541,894187,3,2015,47,1,5.12E+11,5.12E+11,5.12E+11,3466,0,1
2542,486812,2,2017,72,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2543,1529746,4,2016,52,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2544,648630,9,2014,12,1,5.13E+11,5.13E+11,5.13E+11,1995,0,1
2545,733562,3,2017,63,1,5.12E+11,5.12E+11,5.12E+11,3246,0,1
2546,516887,5,2017,79,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2547,691366,4,2016,49,3,5.13E+11,5.13E+11,5.13E+11,2200,0,1
2548,61772,4,2014,53,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2549,1595305,4,2017,61,1,5.12E+11,5.12E+11,5.12E+11,11560,0,1
2550,1695568,1,2014,71,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2551,81730,2,2015,58,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2552,114370,3,2016,47,1,5.11E+11,5.11E+11,5.11E+11,2503,0,1
2553,466374,6,2016,15,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
2554,1286040,6,2015,55,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
2555,771692,4,2017,45,1,5.12E+11,5.12E+11,5.12E+11,2875,0,1
2556,197277,5,2016,11,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
2557,1045304,2,2015,47,1,5.12E+11,5.12E+11,5.12E+11,4750,0,1
2558,1281653,3,2014,73,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
2559,137867,2,2015,67,1,5.13E+11,5.13E+11,5.13E+11,2520,0,1
