id,"name",score,character,appointment,history,stickiness,relations,"analyze"
1088225,"abc",397,0.3,0.51,0.4,0.57,0.52,NULL
1089421,"abc",473,0.6372,0.51,0.4,0.57,0.58,NULL
1089580,"abc",485,0.42,0.63,0.4,0.57,0.56,NULL
1089934,"abc",494,0.45,0.63,0.4,0.57,0.62,NULL
1090074,"abc",492,0.51,0.63,0.4,0.57,0.74,NULL
1090707,"abc",494,0.4756,0.63,0.4,0.57,0.62,NULL
1094154,"abc",468,0.45,0.63,0.4,0.57,0.62,NULL
1095223,"abc",411,0.33,0.51,0.4,0.57,0.58,NULL
1095758,"abc",440,0.33,0.51,0.4,0.57,0.58,NULL
1097883,"abc",494,0.51,0.63,0.4,0.57,0.74,NULL
1098179,"abc",484,0.45,0.63,0.4,0.57,0.62,NULL
1098594,"abc",534,0.51,0.63,0.4,0.57,0.74,NULL
1098714,"abc",533,0.51,0.63,0.4,0.57,0.74,NULL
1101426,"abc",465,0.39,0.51,0.4,0.57,0.7,NULL
1101573,"abc",448,0.3428,0.51,0.4,0.57,0.58,NULL
1101624,"abc",482,0.42,0.63,0.4,0.57,0.56,NULL
1101813,"abc",455,0.33,0.51,0.4,0.57,0.58,NULL
1101817,"abc",439,0.3,0.51,0.4,0.57,0.52,NULL
1101916,"abc",452,0.492,0.51,0.4,0.57,0.52,NULL
1102123,"abc",553,0.7572,0.63,0.4,0.57,0.62,NULL
1102299,"abc",493,0.45,0.63,0.4,0.57,0.62,NULL
1103022,"abc",526,0.51,0.63,0.4,0.57,0.74,NULL
1103188,"abc",483,0.39,0.51,0.4,0.57,0.7,NULL
1104491,"abc",483,0.42,0.63,0.4,0.57,0.56,NULL
1104918,"abc",399,0.3,0.51,0.4,0.57,0.52,NULL
1105225,"abc",479,0.39,0.51,0.4,0.57,0.7,NULL
1105898,"abc",398,0.3,0.51,0.4,0.57,0.52,NULL
1105899,"abc",455,0.42,0.63,0.4,0.57,0.56,NULL
1106338,"abc",490,0.51,0.63,0.4,0.57,0.74,NULL
1106389,"abc",446,0.33,0.51,0.4,0.57,0.58,NULL
1106536,"abc",466,0.45,0.63,0.4,0.57,0.62,NULL
1107460,"abc",503,0.45,0.63,0.4,0.57,0.62,NULL
1107842,"abc",499,0.6116,0.51,0.4,0.57,0.58,NULL
1107863,"abc",490,0.51,0.63,0.4,0.57,0.74,NULL
1108156,"abc",505,0.51,0.63,0.4,0.57,0.74,NULL
1108190,"abc",468,0.42,0.63,0.4,0.57,0.56,NULL
1109027,"abc",440,0.33,0.51,0.4,0.57,0.58,NULL
1109131,"abc",412,0.33,0.51,0.4,0.57,0.58,NULL
1109609,"abc",435,0.33,0.51,0.4,0.57,0.58,NULL
1109851,"abc",480,0.45,0.63,0.4,0.57,0.62,NULL
1110317,"abc",494,0.45,0.63,0.4,0.57,0.62,NULL
1111161,"abc",491,0.51,0.63,0.4,0.57,0.74,NULL
1111742,"abc",494,0.6244,0.51,0.4,0.57,0.58,NULL
1112769,"abc",430,0.33,0.51,0.4,0.57,0.58,NULL
1112791,"abc",425,0.33,0.51,0.4,0.57,0.58,NULL
1112881,"abc",439,0.3,0.51,0.4,0.57,0.52,NULL
1113542,"abc",484,0.42,0.63,0.4,0.57,0.56,NULL
1113654,"abc",500,0.51,0.63,0.4,0.57,0.74,NULL
1114163,"abc",430,0.3,0.51,0.4,0.57,0.52,NULL
1115930,"abc",466,0.5732,0.51,0.4,0.57,0.58,NULL
1116082,"abc",411,0.33,0.51,0.4,0.57,0.58,NULL
1117060,"abc",460,0.4324,0.51,0.4,0.57,0.58,NULL
1117749,"abc",449,0.39,0.51,0.4,0.57,0.7,NULL
1117896,"abc",498,0.646,0.51,0.4,0.57,0.7,NULL
1118614,"abc",413,0.33,0.51,0.4,0.57,0.58,NULL
1118993,"abc",512,0.51,0.63,0.4,0.57,0.74,NULL
1119635,"abc",483,0.6244,0.51,0.4,0.57,0.58,NULL
1119939,"abc",451,0.33,0.51,0.4,0.57,0.58,NULL
1121346,"abc",432,0.3512,0.51,0.4,0.57,0.52,NULL
1122571,"abc",451,0.4584,0.63,0.4,0.57,0.56,NULL
1123249,"abc",414,0.33,0.51,0.4,0.57,0.58,NULL
1123896,"abc",485,0.45,0.63,0.4,0.57,0.62,NULL
1124267,"abc",419,0.3,0.51,0.4,0.57,0.52,NULL
1124423,"abc",431,0.3,0.51,0.4,0.57,0.52,NULL
1124616,"abc",486,0.45,0.63,0.4,0.57,0.62,NULL
1126020,"abc",496,0.45,0.63,0.4,0.57,0.62,NULL
1126381,"abc",526,0.51,0.63,0.4,0.57,0.74,NULL
1127427,"abc",412,0.33,0.51,0.4,0.57,0.58,NULL
1129068,"abc",489,0.51,0.63,0.4,0.57,0.74,NULL
1129571,"abc",444,0.33,0.51,0.4,0.57,0.58,NULL
1130050,"abc",494,0.45,0.63,0.4,0.57,0.62,NULL
1130296,"abc",444,0.33,0.51,0.4,0.57,0.58,NULL
1131212,"abc",494,0.45,0.63,0.4,0.57,0.62,NULL
1132602,"abc",492,0.45,0.63,0.4,0.57,0.62,NULL
1132756,"abc",490,0.45,0.63,0.4,0.57,0.62,NULL
1133778,"abc",429,0.33,0.51,0.4,0.57,0.58,NULL
1134293,"abc",428,0.33,0.51,0.4,0.57,0.58,NULL
1134411,"abc",417,0.3,0.51,0.4,0.57,0.52,NULL
1134872,"abc",453,0.3684,0.51,0.4,0.57,0.58,NULL
1134878,"abc",470,0.45,0.63,0.4,0.57,0.62,NULL
1137859,"abc",429,0.3512,0.51,0.4,0.57,0.52,NULL
1139775,"abc",495,0.45,0.63,0.4,0.57,0.62,NULL
1140823,"abc",530,0.51,0.63,0.4,0.57,0.74,NULL
1142043,"abc",471,0.39,0.51,0.4,0.57,0.7,NULL
1142165,"abc",418,0.33,0.51,0.4,0.57,0.58,NULL
1142194,"abc",448,0.4024,0.51,0.4,0.57,0.52,NULL
1142592,"abc",431,0.3,0.51,0.4,0.57,0.52,NULL
1142634,"abc",488,0.45,0.63,0.4,0.57,0.62,NULL
1143445,"abc",481,0.39,0.51,0.4,0.57,0.7,NULL
1144185,"abc",477,0.45,0.63,0.4,0.57,0.62,NULL
1145142,"abc",422,0.33,0.51,0.4,0.57,0.58,NULL
1145302,"abc",476,0.39,0.51,0.4,0.57,0.7,NULL
1145857,"abc",482,0.578,0.63,0.4,0.57,0.62,NULL
1147785,"abc",475,0.45,0.63,0.4,0.57,0.62,NULL
1148403,"abc",491,0.45,0.63,0.4,0.57,0.62,NULL
1148640,"abc",467,0.39,0.51,0.4,0.57,0.7,NULL
1149730,"abc",488,0.45,0.63,0.4,0.57,0.62,NULL
1149782,"abc",440,0.3,0.51,0.4,0.57,0.52,NULL
1151024,"abc",486,0.45,0.63,0.4,0.57,0.62,NULL
1151256,"abc",419,0.3,0.51,0.4,0.57,0.52,NULL
1151603,"abc",447,0.3428,0.51,0.4,0.57,0.58,NULL
1153289,"abc",454,0.33,0.51,0.4,0.57,0.58,NULL
1153970,"abc",492,0.45,0.63,0.4,0.57,0.62,NULL
1154077,"abc",403,0.3,0.51,0.4,0.57,0.52,NULL
1154521,"abc",495,0.51,0.63,0.4,0.57,0.74,NULL
1156837,"abc",424,0.33,0.51,0.4,0.57,0.58,NULL
1157420,"abc",405,0.3512,0.51,0.4,0.57,0.52,NULL
1159635,"abc",493,0.45,0.63,0.4,0.57,0.62,NULL
1159850,"abc",423,0.33,0.51,0.4,0.57,0.58,NULL
1160479,"abc",475,0.45,0.63,0.4,0.57,0.62,NULL
1160639,"abc",519,0.676,0.63,0.4,0.57,0.56,NULL
1160806,"abc",452,0.33,0.51,0.4,0.57,0.58,NULL
1160822,"abc",415,0.33,0.51,0.4,0.57,0.58,NULL
1161993,"abc",486,0.39,0.51,0.4,0.57,0.7,NULL
1164234,"abc",565,0.7532,0.63,0.4,0.57,0.74,NULL
1164761,"abc",476,0.6116,0.51,0.4,0.57,0.58,NULL
1166413,"abc",423,0.33,0.51,0.4,0.57,0.58,NULL
1167110,"abc",495,0.51,0.63,0.4,0.57,0.74,NULL
1167842,"abc",434,0.3812,0.51,0.4,0.57,0.58,NULL
1167881,"abc",466,0.5432,0.51,0.4,0.57,0.52,NULL
1169341,"abc",561,0.636,0.65,0.6,0.57,0.56,NULL
1169393,"abc",550,0.5,0.77,0.6,0.57,0.6,NULL
1169479,"abc",543,0.5,0.77,0.6,0.57,0.6,NULL
1170861,"abc",480,0.38,0.65,0.6,0.57,0.56,NULL
1171005,"abc",544,0.5,0.77,0.6,0.57,0.6,NULL
1171480,"abc",575,0.7016,0.72,0.7,0.57,0.58,NULL
1172573,"abc",540,0.53,0.77,0.6,0.57,0.66,NULL
1172936,"abc",543,0.45,0.72,0.7,0.57,0.64,NULL
1173475,"abc",501,0.4184,0.65,0.6,0.57,0.56,NULL
1173747,"abc",507,0.514,0.63,0.4,0.57,0.62,NULL
1174032,"abc",585,0.8116,0.77,0.6,0.57,0.66,NULL
1174223,"abc",581,0.53,0.77,0.6,0.57,0.66,NULL
1174389,"abc",569,0.7004,0.65,0.6,0.57,0.74,NULL
1174718,"abc",503,0.38,0.65,0.6,0.57,0.56,NULL
1176172,"abc",585,0.7604,0.77,0.6,0.57,0.66,NULL
1176386,"abc",427,0.3,0.51,0.4,0.57,0.52,NULL
1176424,"abc",560,0.602,0.65,0.6,0.57,0.62,NULL
1176492,"abc",596,0.7944,0.77,0.6,0.57,0.6,NULL
1176615,"abc",556,0.6024,0.77,0.6,0.57,0.6,NULL
1176838,"abc",597,0.756,0.77,0.6,0.57,0.6,NULL
1176876,"abc",526,0.41,0.65,0.6,0.57,0.62,NULL
1177292,"abc",492,0.676,0.63,0.4,0.57,0.56,NULL
1177418,"abc",427,0.3,0.51,0.4,0.57,0.52,NULL
1178256,"abc",600,0.8116,0.77,0.6,0.57,0.66,NULL
1178953,"abc",557,0.6916,0.65,0.6,0.57,0.62,NULL
1179009,"abc",574,0.53,0.77,0.6,0.57,0.66,NULL
1180124,"abc",585,0.6452,0.77,0.6,0.57,0.66,NULL
1180591,"abc",560,0.47,0.65,0.6,0.57,0.74,NULL
1180921,"abc",630,0.63,0.84,0.7,0.57,0.8,NULL
1181805,"abc",546,0.53,0.77,0.6,0.57,0.66,NULL
1182622,"abc",624,0.51,0.72,0.7,0.81,0.76,NULL
1182763,"abc",556,0.5508,0.65,0.6,0.81,0.62,NULL
1183255,"abc",598,0.59,0.77,0.6,0.57,0.78,NULL
1183488,"abc",537,0.6276,0.65,0.6,0.57,0.62,NULL
1183613,"abc",512,0.41,0.65,0.6,0.57,0.62,NULL
1184233,"abc",555,0.5,0.77,0.6,0.57,0.6,NULL
1184632,"abc",570,0.45,0.72,0.7,0.57,0.64,NULL
1185240,"abc",504,0.38,0.65,0.6,0.57,0.56,NULL
1185498,"abc",536,0.6788,0.65,0.6,0.57,0.62,NULL
1185594,"abc",515,0.38,0.65,0.6,0.57,0.56,NULL
1185632,"abc",545,0.5,0.77,0.6,0.57,0.6,NULL
1186074,"abc",616,0.8072,0.77,0.6,0.57,0.6,NULL
1186363,"abc",516,0.38,0.65,0.6,0.57,0.56,NULL
1187550,"abc",526,0.5636,0.65,0.6,0.57,0.62,NULL
1187594,"abc",531,0.41,0.65,0.6,0.57,0.62,NULL
1187711,"abc",544,0.5,0.77,0.6,0.57,0.6,NULL
1187926,"abc",546,0.53,0.77,0.6,0.57,0.66,NULL
1188948,"abc",595,0.59,0.77,0.6,0.57,0.78,NULL
1189154,"abc",517,0.41,0.65,0.6,0.57,0.62,NULL
1189624,"abc",558,0.594,0.77,0.6,0.57,0.66,NULL
1189718,"abc",593,0.6796,0.77,0.6,0.57,0.78,NULL
1189829,"abc",608,0.6964,0.77,0.6,0.57,0.66,NULL
1190690,"abc",532,0.41,0.65,0.6,0.57,0.62,NULL
1191531,"abc",507,0.38,0.65,0.6,0.57,0.56,NULL
1191728,"abc",480,0.38,0.65,0.6,0.57,0.56,NULL
1193389,"abc",525,0.4312,0.65,0.6,0.57,0.56,NULL
1194197,"abc",562,0.5,0.77,0.6,0.57,0.6,NULL
1194809,"abc",495,0.41,0.65,0.6,0.57,0.62,NULL
1195410,"abc",504,0.444,0.65,0.6,0.57,0.56,NULL
1196078,"abc",531,0.41,0.65,0.6,0.57,0.62,NULL
1196285,"abc",547,0.5,0.77,0.6,0.57,0.6,NULL
1196381,"abc",617,0.57,0.84,0.7,0.57,0.68,NULL
1196477,"abc",613,0.7732,0.77,0.6,0.57,0.66,NULL
1196660,"abc",515,0.38,0.65,0.6,0.57,0.56,NULL
1198703,"abc",549,0.5,0.77,0.6,0.57,0.6,NULL
1199124,"abc",498,0.41,0.65,0.6,0.57,0.62,NULL
1199276,"abc",552,0.51,0.63,0.4,0.81,0.74,NULL
1199757,"abc",499,0.45,0.63,0.4,0.81,0.62,NULL
1199907,"abc",489,0.39,0.51,0.4,0.81,0.7,NULL
1200658,"abc",487,0.42,0.63,0.4,0.81,0.56,NULL
1201434,"abc",503,0.39,0.51,0.4,0.81,0.7,NULL
1201473,"abc",483,0.33,0.51,0.4,0.81,0.58,NULL
1202875,"abc",486,0.39,0.51,0.4,0.81,0.7,NULL
1203171,"abc",468,0.33,0.51,0.4,0.81,0.58,NULL
1203490,"abc",542,0.51,0.63,0.4,0.81,0.74,NULL
1203594,"abc",546,0.51,0.63,0.4,0.81,0.74,NULL
1204943,"abc",486,0.33,0.51,0.4,0.81,0.58,NULL
1206018,"abc",474,0.33,0.51,0.4,0.81,0.58,NULL
1207131,"abc",513,0.39,0.51,0.4,0.81,0.7,NULL
1207339,"abc",524,0.39,0.51,0.4,0.81,0.7,NULL
1207586,"abc",520,0.39,0.51,0.4,0.81,0.7,NULL
1207695,"abc",538,0.51,0.63,0.4,0.81,0.74,NULL
1207998,"abc",486,0.38,0.65,0.6,0.57,0.56,NULL
1208463,"abc",540,0.5,0.77,0.6,0.57,0.6,NULL
1211663,"abc",512,0.5396,0.63,0.4,0.57,0.62,NULL
1212447,"abc",450,0.42,0.63,0.4,0.57,0.56,NULL
1212864,"abc",546,0.6024,0.77,0.6,0.57,0.6,NULL
1213240,"abc",636,0.85,0.77,0.6,0.57,0.66,NULL
1213512,"abc",510,0.4836,0.51,0.4,0.81,0.58,NULL
1213669,"abc",531,0.45,0.63,0.4,0.81,0.62,NULL
1213692,"abc",515,0.45,0.63,0.4,0.81,0.62,NULL
1213859,"abc",503,0.45,0.63,0.4,0.81,0.62,NULL
1214015,"abc",544,0.45,0.63,0.4,0.81,0.62,NULL
1214044,"abc",543,0.45,0.63,0.4,0.81,0.62,NULL
1214908,"abc",557,0.5652,0.63,0.4,0.81,0.62,NULL
1215134,"abc",503,0.45,0.63,0.4,0.81,0.62,NULL
1215290,"abc",499,0.39,0.51,0.4,0.81,0.7,NULL
1217277,"abc",477,0.33,0.51,0.4,0.81,0.58,NULL
1217449,"abc",492,0.33,0.51,0.4,0.81,0.58,NULL
1217562,"abc",528,0.45,0.63,0.4,0.81,0.62,NULL
1217718,"abc",500,0.6116,0.51,0.4,0.81,0.58,NULL
1217892,"abc",483,0.4452,0.51,0.4,0.81,0.58,NULL
1218793,"abc",544,0.45,0.63,0.4,0.81,0.62,NULL
1219243,"abc",519,0.45,0.63,0.4,0.81,0.62,NULL
1219658,"abc",535,0.51,0.63,0.4,0.81,0.74,NULL
1220858,"abc",490,0.33,0.51,0.4,0.81,0.58,NULL
1221586,"abc",496,0.586,0.51,0.4,0.81,0.58,NULL
1221689,"abc",560,0.41,0.65,0.6,0.81,0.62,NULL
1221757,"abc",490,0.5092,0.51,0.4,0.81,0.58,NULL
1222097,"abc",567,0.6676,0.63,0.4,0.81,0.62,NULL
1222808,"abc",505,0.6244,0.51,0.4,0.81,0.58,NULL
1223633,"abc",469,0.33,0.51,0.4,0.81,0.58,NULL
1224184,"abc",490,0.42,0.63,0.4,0.81,0.56,NULL
1224230,"abc",499,0.39,0.51,0.4,0.81,0.7,NULL
1224877,"abc",570,0.51,0.63,0.4,0.81,0.74,NULL
1225052,"abc",539,0.5564,0.51,0.4,0.81,0.7,NULL
1225117,"abc",546,0.6372,0.51,0.4,0.81,0.58,NULL
1226956,"abc",523,0.65,0.51,0.4,0.81,0.58,NULL
1227381,"abc",454,0.33,0.51,0.4,0.81,0.58,NULL
1227660,"abc",424,0.33,0.51,0.4,0.57,0.58,NULL
1227812,"abc",466,0.33,0.51,0.4,0.81,0.58,NULL
1228543,"abc",516,0.45,0.63,0.4,0.81,0.62,NULL
1229487,"abc",556,0.6844,0.51,0.4,0.81,0.7,NULL
1229844,"abc",484,0.42,0.63,0.4,0.81,0.56,NULL
1232989,"abc",561,0.53,0.77,0.6,0.57,0.66,NULL
1233366,"abc",464,0.33,0.51,0.4,0.81,0.58,NULL
1233466,"abc",486,0.5944,0.51,0.4,0.81,0.52,NULL
1234474,"abc",508,0.45,0.63,0.4,0.81,0.62,NULL
1236854,"abc",520,0.45,0.63,0.4,0.81,0.62,NULL
1237579,"abc",532,0.642,0.63,0.4,0.81,0.62,NULL
1237760,"abc",577,0.77,0.63,0.4,0.81,0.62,NULL
1237860,"abc",520,0.6076,0.51,0.4,0.81,0.7,NULL
1238730,"abc",465,0.33,0.51,0.4,0.81,0.58,NULL
1238799,"abc",529,0.45,0.63,0.4,0.81,0.62,NULL
1239045,"abc",446,0.3,0.51,0.4,0.81,0.52,NULL
1239488,"abc",587,0.706,0.63,0.4,0.81,0.62,NULL
1240564,"abc",493,0.51,0.63,0.4,0.57,0.74,NULL
1243245,"abc",478,0.6372,0.51,0.4,0.57,0.58,NULL
1243747,"abc",446,0.39,0.51,0.4,0.57,0.7,NULL
1244265,"abc",486,0.45,0.63,0.4,0.57,0.62,NULL
1244577,"abc",451,0.33,0.51,0.4,0.57,0.58,NULL
1244833,"abc",449,0.33,0.51,0.4,0.57,0.58,NULL
1246283,"abc",489,0.51,0.63,0.4,0.57,0.74,NULL
1246567,"abc",511,0.39,0.51,0.4,0.81,0.7,NULL
1247472,"abc",527,0.39,0.51,0.4,0.81,0.7,NULL
1247813,"abc",462,0.45,0.63,0.4,0.57,0.62,NULL
1248111,"abc",427,0.33,0.51,0.4,0.57,0.58,NULL
1248382,"abc",401,0.3,0.51,0.4,0.57,0.52,NULL
1249326,"abc",454,0.33,0.51,0.4,0.81,0.58,NULL
1249410,"abc",527,0.45,0.63,0.4,0.81,0.62,NULL
1249415,"abc",489,0.33,0.51,0.4,0.81,0.58,NULL
1250269,"abc",543,0.45,0.63,0.4,0.81,0.62,NULL
1250974,"abc",471,0.33,0.51,0.4,0.81,0.58,NULL
1251694,"abc",507,0.45,0.63,0.4,0.81,0.62,NULL
1252210,"abc",507,0.45,0.63,0.4,0.81,0.62,NULL
1252326,"abc",490,0.33,0.51,0.4,0.81,0.58,NULL
1252593,"abc",470,0.33,0.51,0.4,0.81,0.58,NULL
1253867,"abc",440,0.3,0.51,0.4,0.81,0.52,NULL
1254564,"abc",478,0.33,0.51,0.4,0.81,0.58,NULL
1255259,"abc",521,0.45,0.63,0.4,0.81,0.62,NULL
1255706,"abc",549,0.51,0.63,0.4,0.81,0.74,NULL
1257499,"abc",537,0.5436,0.51,0.4,0.81,0.7,NULL
1257856,"abc",508,0.42,0.63,0.4,0.81,0.56,NULL
1257960,"abc",575,0.77,0.63,0.4,0.81,0.62,NULL
1258014,"abc",539,0.45,0.63,0.4,0.81,0.62,NULL
1258450,"abc",523,0.6116,0.51,0.4,0.81,0.58,NULL
1258502,"abc",497,0.3812,0.51,0.4,0.81,0.58,NULL
1258634,"abc",486,0.42,0.63,0.4,0.81,0.56,NULL
1259041,"abc",473,0.33,0.51,0.4,0.81,0.58,NULL
1259337,"abc",468,0.33,0.51,0.4,0.81,0.58,NULL
1259598,"abc",503,0.39,0.51,0.4,0.81,0.7,NULL
1259917,"abc",518,0.65,0.51,0.4,0.81,0.58,NULL
1260511,"abc",554,0.51,0.63,0.4,0.81,0.74,NULL
1262079,"abc",552,0.51,0.63,0.4,0.81,0.74,NULL
1262103,"abc",436,0.3,0.51,0.4,0.81,0.52,NULL
1263491,"abc",523,0.45,0.63,0.4,0.81,0.62,NULL
1264020,"abc",531,0.45,0.63,0.4,0.81,0.62,NULL
1264999,"abc",547,0.51,0.63,0.4,0.81,0.74,NULL
1265869,"abc",494,0.4324,0.51,0.4,0.81,0.58,NULL
1266162,"abc",512,0.5476,0.51,0.4,0.81,0.58,NULL
1266213,"abc",518,0.6244,0.51,0.4,0.81,0.58,NULL
1266388,"abc",596,0.7572,0.63,0.4,0.81,0.62,NULL
1266731,"abc",476,0.33,0.51,0.4,0.81,0.58,NULL
1266750,"abc",484,0.39,0.51,0.4,0.81,0.7,NULL
1267099,"abc",575,0.51,0.63,0.4,0.81,0.74,NULL
1267506,"abc",489,0.33,0.51,0.4,0.81,0.58,NULL
1267711,"abc",499,0.45,0.63,0.4,0.81,0.62,NULL
1267981,"abc",532,0.51,0.63,0.4,0.81,0.74,NULL
1268063,"abc",536,0.45,0.63,0.4,0.81,0.62,NULL
1268185,"abc",510,0.45,0.63,0.4,0.81,0.62,NULL
1268445,"abc",523,0.45,0.63,0.4,0.81,0.62,NULL
1270487,"abc",563,0.6548,0.63,0.4,0.81,0.62,NULL
1272484,"abc",524,0.45,0.63,0.4,0.81,0.62,NULL
1272836,"abc",551,0.7188,0.63,0.4,0.81,0.62,NULL
1274745,"abc",528,0.45,0.63,0.4,0.81,0.62,NULL
1274810,"abc",511,0.39,0.51,0.4,0.81,0.7,NULL
1275037,"abc",479,0.458,0.51,0.4,0.81,0.58,NULL
1276692,"abc",471,0.39,0.51,0.4,0.57,0.7,NULL
1276740,"abc",478,0.39,0.51,0.4,0.57,0.7,NULL
1277344,"abc",437,0.33,0.51,0.4,0.57,0.58,NULL
1277402,"abc",532,0.6932,0.63,0.4,0.57,0.62,NULL
1277953,"abc",453,0.33,0.51,0.4,0.57,0.58,NULL
1278048,"abc",499,0.51,0.63,0.4,0.57,0.74,NULL
1278115,"abc",481,0.45,0.63,0.4,0.57,0.62,NULL
1278337,"abc",435,0.3,0.51,0.4,0.57,0.52,NULL
1278580,"abc",489,0.6244,0.51,0.4,0.57,0.58,NULL
1278946,"abc",453,0.42,0.63,0.4,0.57,0.56,NULL
1278998,"abc",413,0.33,0.51,0.4,0.57,0.58,NULL
1279221,"abc",431,0.33,0.51,0.4,0.57,0.58,NULL
1279512,"abc",492,0.45,0.63,0.4,0.57,0.62,NULL
1279513,"abc",467,0.4964,0.51,0.4,0.57,0.58,NULL
1279970,"abc",488,0.45,0.63,0.4,0.57,0.62,NULL
1280419,"abc",499,0.612,0.63,0.4,0.57,0.56,NULL
1281262,"abc",487,0.6372,0.51,0.4,0.57,0.58,NULL
1281653,"abc",450,0.33,0.51,0.4,0.57,0.58,NULL
1281687,"abc",426,0.33,0.51,0.4,0.57,0.58,NULL
1281704,"abc",478,0.5012,0.63,0.4,0.57,0.62,NULL
1282902,"abc",539,0.578,0.63,0.4,0.81,0.62,NULL
1283200,"abc",525,0.45,0.63,0.4,0.81,0.62,NULL
1283480,"abc",502,0.42,0.63,0.4,0.81,0.56,NULL
1283661,"abc",475,0.33,0.51,0.4,0.81,0.58,NULL
1284031,"abc",537,0.45,0.63,0.4,0.81,0.62,NULL
1284047,"abc",468,0.33,0.51,0.4,0.81,0.58,NULL
1285162,"abc",542,0.4628,0.63,0.4,0.81,0.62,NULL
1285547,"abc",508,0.39,0.51,0.4,0.81,0.7,NULL
1285820,"abc",564,0.6036,0.63,0.4,0.81,0.62,NULL
1286040,"abc",524,0.42,0.63,0.4,0.81,0.56,NULL
1286829,"abc",503,0.39,0.51,0.4,0.81,0.7,NULL
1287317,"abc",524,0.45,0.63,0.4,0.81,0.62,NULL
1288818,"abc",505,0.42,0.63,0.4,0.81,0.56,NULL
1288947,"abc",538,0.6676,0.63,0.4,0.81,0.62,NULL
1289253,"abc",561,0.7572,0.63,0.4,0.81,0.62,NULL
1289485,"abc",524,0.5348,0.51,0.4,0.81,0.58,NULL
1289778,"abc",555,0.51,0.63,0.4,0.81,0.74,NULL
1290566,"abc",483,0.33,0.51,0.4,0.81,0.58,NULL
1290682,"abc",446,0.3,0.51,0.4,0.81,0.52,NULL
1291194,"abc",574,0.51,0.63,0.4,0.81,0.74,NULL
1291468,"abc",523,0.45,0.63,0.4,0.81,0.62,NULL
1291551,"abc",470,0.33,0.51,0.4,0.81,0.58,NULL
1291555,"abc",530,0.45,0.63,0.4,0.81,0.62,NULL
1292625,"abc",512,0.45,0.63,0.4,0.81,0.62,NULL
1296124,"abc",515,0.45,0.63,0.4,0.81,0.62,NULL
1296517,"abc",531,0.45,0.63,0.4,0.81,0.62,NULL
1298057,"abc",559,0.7572,0.63,0.4,0.81,0.62,NULL
1298087,"abc",450,0.3,0.51,0.4,0.81,0.52,NULL
1298689,"abc",497,0.33,0.51,0.4,0.81,0.58,NULL
1298695,"abc",556,0.5864,0.63,0.4,0.81,0.56,NULL
1300230,"abc",584,0.7444,0.63,0.4,0.81,0.62,NULL
1300827,"abc",591,0.7572,0.63,0.4,0.81,0.62,NULL
1301114,"abc",536,0.6888,0.63,0.4,0.81,0.56,NULL
1301763,"abc",512,0.39,0.51,0.4,0.81,0.7,NULL
1302083,"abc",525,0.45,0.63,0.4,0.81,0.62,NULL
1302716,"abc",565,0.6804,0.63,0.4,0.81,0.62,NULL
1305820,"abc",472,0.39,0.51,0.4,0.57,0.7,NULL
1306004,"abc",437,0.33,0.51,0.4,0.57,0.58,NULL
1306987,"abc",542,0.45,0.63,0.4,0.81,0.62,NULL
1307235,"abc",523,0.6244,0.51,0.4,0.81,0.58,NULL
1308562,"abc",483,0.4452,0.51,0.4,0.81,0.58,NULL
1308708,"abc",564,0.6292,0.63,0.4,0.81,0.62,NULL
1309978,"abc",504,0.39,0.51,0.4,0.81,0.7,NULL
1310037,"abc",495,0.3556,0.51,0.4,0.81,0.58,NULL
1310152,"abc",527,0.454,0.51,0.4,0.81,0.7,NULL
1310452,"abc",497,0.33,0.51,0.4,0.81,0.58,NULL
1312001,"abc",504,0.42,0.63,0.4,0.81,0.56,NULL
1312153,"abc",549,0.51,0.63,0.4,0.81,0.74,NULL
1312179,"abc",484,0.4324,0.51,0.4,0.81,0.58,NULL
1312324,"abc",524,0.42,0.63,0.4,0.81,0.56,NULL
1312584,"abc",536,0.51,0.63,0.4,0.81,0.74,NULL
1313040,"abc",575,0.51,0.63,0.4,0.81,0.74,NULL
1313064,"abc",466,0.33,0.51,0.4,0.81,0.58,NULL
1313556,"abc",504,0.45,0.63,0.4,0.81,0.62,NULL
1313985,"abc",552,0.6676,0.63,0.4,0.81,0.62,NULL
1313992,"abc",546,0.51,0.63,0.4,0.81,0.74,NULL
1314363,"abc",535,0.51,0.63,0.4,0.81,0.74,NULL
1315035,"abc",488,0.5432,0.51,0.4,0.81,0.52,NULL
1316107,"abc",469,0.394,0.51,0.4,0.81,0.58,NULL
1316231,"abc",498,0.4324,0.51,0.4,0.81,0.58,NULL
1316749,"abc",503,0.45,0.63,0.4,0.81,0.62,NULL
1317943,"abc",549,0.51,0.63,0.4,0.81,0.74,NULL
1318014,"abc",509,0.45,0.63,0.4,0.81,0.62,NULL
1318635,"abc",487,0.33,0.51,0.4,0.81,0.58,NULL
1319061,"abc",507,0.45,0.63,0.4,0.81,0.62,NULL
1319442,"abc",532,0.51,0.63,0.4,0.81,0.74,NULL
1319481,"abc",525,0.42,0.63,0.4,0.81,0.56,NULL
1320384,"abc",532,0.6716,0.51,0.4,0.81,0.7,NULL
1321109,"abc",497,0.5732,0.51,0.4,0.81,0.58,NULL
1321605,"abc",537,0.45,0.63,0.4,0.81,0.62,NULL
1322207,"abc",560,0.6716,0.51,0.4,0.81,0.7,NULL
