,id,per_num,year,ID_card,level,breed_year,equip_breed,land_year,land_size,channel,channel_num,sale_income,county_id,town_id,village_id,helper_unit,plan_time,help_industry,industrial_scale,tech_project,income,out_poverty,status
2132,394633,4,2015,22,1,,,,,,,,511129000000,511129211000,511129211201,,,,,,1089.7290192113246,394633,1
2133,1419865,5,2017,47,1,,,,,,,,510823000000,510823121000,510823121210,,未脱贫,,,,1089.7290192113246,1419865,1
2134,1557097,5,2014,31,1,,,,,,,,511922000000,511922206000,511922206204,四川省南江县第四中学,2017,,,,1089.7290192113246,1557097,1
2135,620478,3,2016,48,1,,,,,,,,511703000000,511703116000,511703116218,,,,,,1089.7290192113246,620478,1
2136,716911,4,2016,9,3,,,,,,,,510726000000,510726212000,510726212201,,,,,,1089.7290192113246,716911,1
2137,1443462,2,2014,69,1,,,,,,,,511724000000,511724208000,511724208200,,,,,,1089.7290192113246,1443462,1
2138,1507573,2,2014,50,1,,,,,,,,511724000000,511724100000,511724100002,,,,,,1089.7290192113246,1507573,1
2139,936048,3,2016,58,1,,,,,,,,510525000000,510525107000,510525107205,县农业局丹桂镇农服中心,2018,种养殖,养鸡5只,,1790.0,936048,1
2140,807641,9,2016,69,3,,,,,,,,511526000000,511526101000,511526101221,,已脱贫,,,,4330.0,807641,1
2141,1860721,2,2017,70,3,,,,,,,,510522000000,510522106000,510522106204,,,,,,1089.7290192113246,1860721,1
2142,113159,1,2016,59,1,,,,,,,,510524000000,510524204000,510524204205,,,,,,2617.0,113159,1
2143,1206018,5,2016,49,1,,,,,,,,511702000000,511702209000,511702209207,,2017,,,,1089.7290192113246,1206018,1
2144,954410,2,2014,86,1,,,,,,,,511681000000,511681002000,511681002203,,,,,,1089.7290192113246,954410,1
2145,78503,2,2015,52,1,,,,,,,,511923000000,511923203000,511923203212,,,,,,1089.7290192113246,78503,1
2146,1791903,2,2017,70,1,,,,,,,,511921000000,511921109000,511921109201,,,种植、养殖,,,1089.7290192113246,1791903,1
2147,20784,9,2016,22,3,,,,,,,,513437000000,513437238000,513437238202,米丰村,2016,种植,核桃5亩,,2711.0,20784,1
2148,809415,6,2014,48,1,,,,,,,,513322000000,513322102000,513322102226,,,,,,1706.0,809415,1
2149,1534153,2,2016,72,1,,,,,,,,511623000000,511623221000,511623221207,,,,,,1089.7290192113246,1534153,1
2150,1207998,6,2017,18,3,,,,,,,,513335000000,513335209000,513335209204,,,,,,1013.0,1207998,1
2151,1334630,5,2017,24,1,,,,,,,,510823000000,510823103000,510823103205,,未脱贫,,,,1089.7290192113246,1334630,-1
2152,257032,4,2016,61,1,,,,,,,,513435000000,513435200000,513435200202,田坝畜牧兽医站（前进乡,2018,种养殖业,3亩核桃50只鹅,,4422.0,257032,1
2153,1176172,4,2016,38,2,,,,,,,,513332000000,513332100000,513332100201,,,,,,2800.0,1176172,1
2154,1213240,3,2017,45,3,,,,,,,,513335000000,513335213000,513335213202,,,,,,2013.0,1213240,1
2155,1883341,2,2014,51,3,,,,,,,,510524000000,510524110000,510524110227,,,,,,1089.7290192113246,1883341,1
2156,600745,3,2017,55,1,,,,,,,,510802000000,510802101000,510802101216,,,,,,1089.7290192113246,600745,1
2157,776660,2,2017,70,1,,,,,,,,511722000000,511722213000,511722213206,,,,,,3750.0,776660,1
2158,768078,5,2017,69,1,,,,,,,,511722000000,511722107000,511722107207,,,,,,3546.0,768078,1
2159,1411200,1,2017,61,1,,,,,,,,510823000000,510823226000,510823226204,,未脱贫,,,,1089.7290192113246,1411200,1
2160,80727,3,2015,51,1,,,,,,,,511923000000,511923105000,511923105204,,,,,,1089.7290192113246,80727,1
2161,644553,2,2014,81,1,,,,,,,,513322000000,513322204000,513322204204,,,,,,4800.0,644553,1
2162,1183613,4,2016,46,2,,,,,,,,513332000000,513332212000,513332212201,,,,,,2575.0,1183613,1
2163,1661185,4,2016,60,1,,,,,,,,511723000000,511723100000,511723100204,,,种养殖,,,4025.0,1661185,1
2164,747310,4,2017,51,1,,,,,,,,511722000000,511722229000,511722229202,,,,,,2577.0,747310,1
2165,121416,5,2014,60,2,,,,,,,,511321000000,511321234000,511321234211,,,,,,1089.7290192113246,121416,1
2166,1385824,3,2017,43,1,,,,,,,,510823000000,510823103000,510823103201,,未脱贫,,,,1089.7290192113246,1385824,-1
2167,1704655,1,2017,66,1,,,,,,,,511921000000,511921106000,511921106206,,,种养殖业,,,1089.7290192113246,1704655,1
2168,725607,6,2017,61,1,,,,,,,,511722000000,511722106000,511722106205,,,,,,5660.0,725607,1
2169,608234,1,2014,89,2,,,,,,,,511303000000,511303201000,511303201215,,,,,,1089.7290192113246,608234,1
2170,1221586,4,2017,40,1,,,,,,,,510823000000,510823114000,510823114201,,未脱贫,,,,1089.7290192113246,1221586,-1
2171,1159635,4,2016,47,1,,,,,,,,511703000000,511703202000,511703202211,,,,,,1089.7290192113246,1159635,1
2172,889642,4,2014,70,1,,,,,,,,511921000000,511921107000,511921107206,,,,,,3625.0,889642,1
2173,466327,2,2016,71,0,,,,,,,,510522000000,510522111000,510522111210,,,,,,1089.7290192113246,466327,1
2174,1891340,5,2014,44,3,,,,,,,,510524000000,510524108000,510524108235,,,,,,1089.7290192113246,1891340,1
2175,1151024,3,2016,9,1,,,,,,,,511703000000,511703210000,511703210201,,,,,,1089.7290192113246,1151024,1
2176,175970,4,2017,55,2,,,,,,,,510821000000,510821113000,510821113206,广元市旺苍县英萃镇人民政府,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,2700.0,175970,1
2177,403619,1,2016,54,1,,,,,,,,510812000000,510812210000,510812210201,,2016,,,,1089.7290192113246,403619,1
2178,1524134,3,2016,55,1,,,,,,,,511623000000,511623113000,511623113208,,,,,,1089.7290192113246,1524134,1
2179,32410,3,2014,70,2,,,,,,,,510824000000,510824226000,510824226206,,,,,,1089.7290192113246,32410,1
2180,1616506,6,2016,74,1,,,,,,,,511723000000,511723106000,511723106206,,,种养殖,,,3606.0,1616506,1
2181,232648,1,2017,56,1,,,,,,,,513423000000,513423102000,513423102201,,,,,,5400.0,232648,1
2182,203886,6,2016,52,1,,,,,,,,513429000000,513429221000,513429221200,,,,,,1089.7290192113246,203886,1
2183,1310152,2,2017,25,1,,,,,,,,510823000000,510823104000,510823104202,,未脱贫,,,,1089.7290192113246,1310152,-1
2184,18372,4,2016,42,3,,,,,,,,513437000000,513437205000,513437205205,农乐村,2016,发猪,4头猪,,2350.0,18372,1
2185,46265,1,2014,54,2,,,,,,,,510824000000,510824110000,510824110210,,,,,,1089.7290192113246,46265,1
2186,1825605,5,2016,25,1,,,,,,,,513231000000,513231100000,513231100205,乡镇政府,2020,畜牧,中,,1440.0,1825605,1
2187,471318,6,2016,53,0,,,,,,,,510522000000,510522106000,510522106204,,,,,,1089.7290192113246,471318,1
2188,127370,3,2014,53,2,,,,,,,,510821000000,510821100000,510821100205,旺苍县东河镇农业推广服务站,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,3662.0,127370,1
2189,142460,1,2016,72,2,,,,,,,,510821000000,510821212000,510821212203,旺苍县农建乡农业服务中心,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,2850.0,142460,1
2190,226173,3,2016,60,1,,,,,,,,513429000000,513429102000,513429102205,,,,,,1089.7290192113246,226173,1
2191,397148,3,2015,76,1,,,,,,,,511129000000,511129209000,511129209201,,,,,,1089.7290192113246,397148,1
2192,805280,1,2017,73,1,,,,,,,,513436000000,513436210000,513436210211,,,,,,2700.0,805280,1
2193,787955,3,2017,74,1,,,,,,,,511722000000,511722120000,511722120207,,,,,,1815.0,787955,1
2194,1756658,3,2016,60,1,,,,,,,,511622000000,511622114000,511622114209,县公安局烈面派出所,22/11/2018,种养植,3亩,蚕桑、晚熟柑橘,1150.0,1756658,1
2195,520926,2,2017,52,1,,,,,,,,513330000000,513330100000,513330100220,,,,,,1089.7290192113246,520926,1
2196,1365364,5,2017,29,1,,,,,,,,510823000000,510823207000,510823207206,,未脱贫,,,,1089.7290192113246,1365364,-1
2197,1173747,3,2016,25,2,,,,,,,,513332000000,513332213000,513332213202,,,,,,972.0,1173747,1
2198,822498,6,2017,50,1,,,,,,,,511133000000,511133209000,511133209208,大渡河造林局马边分局,2019,,,,1666.0,822498,1
2199,893456,3,2014,55,1,,,,,,,,511921000000,511921102000,511921102209,,,,,,4740.0,893456,1
2200,35453,5,2014,59,2,,,,,,,,510824000000,510824113000,510824113203,,,,,,1089.7290192113246,35453,1
2201,757008,5,2017,65,1,,,,,,,,511722000000,511722204000,511722204206,,,,,,3988.0,757008,1
2202,915633,2,2014,76,1,,,,,,,,511921000000,511921216000,511921216209,,,,,,4480.0,915633,1
2203,1463109,2,2014,61,1,,,,,,,,511724000000,511724106000,511724106209,,,,,,1089.7290192113246,1463109,1
2204,886241,4,2014,44,1,,,,,,,,511921000000,511921103000,511921103206,,,,,,3417.0,886241,1
2205,1902650,7,2014,37,3,,,,,,,,510524000000,510524214000,510524214208,,,,,,1089.7290192113246,1902650,1
2206,140385,3,2016,52,2,,,,,,,,510821000000,510821108000,510821108203,旺苍县三江镇人民政府,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,2850.0,140385,1
2207,1845349,7,2017,21,3,,,,,,,,510522000000,510522206000,510522206212,,,,,,1089.7290192113246,1845349,1
2208,886110,4,2015,36,1,,,,,,,,511921000000,511921103000,511921103210,,,,,,3137.0,886110,1
2209,1011766,2,2017,73,3,,,,,,,,510904000000,510904205000,510904205206,,,,,,1089.7290192113246,1011766,1
2210,1030495,5,2017,71,3,,,,,,,,510904000000,510904203000,510904203203,,,,,,1089.7290192113246,1030495,1
2211,1095758,4,2014,16,1,,,,,,,,511304000000,511304209000,511304209207,,,,,,1089.7290192113246,1095758,1
2212,1900153,1,2014,54,3,,,,,,,,510524000000,510524213000,510524213213,,,,,,1089.7290192113246,1900153,1
2213,839444,2,2015,71,2,,,,,,,,511902000000,511902204000,511902204200,,,,,,1089.7290192113246,839444,1
2214,789434,9,2017,38,3,,,,,,,,513436000000,513436100000,513436100203,,,,,,3244.0,789434,1
2215,1697629,6,2017,10,1,,,,,,,,511921000000,511921225000,511921225209,,,种养殖业,,,1089.7290192113246,1697629,1
2216,1247813,5,2014,89,1,,,,,,,,511724000000,511724231000,511724231203,,,,,,1089.7290192113246,1247813,1
2217,857560,6,2017,74,2,,,,,,,,511902000000,511902101000,511902101213,,,,,,1089.7290192113246,857560,1
2218,1769292,1,2016,61,1,,,,,,,,511622000000,511622201000,511622201209,县教科体局职业教育与成人教育股,22/11/2018,种养植,3亩,蚕桑、晚熟柑橘,4740.0,1769292,1
2219,1729013,6,2016,52,3,,,,,,,,511621000000,511621223000,511621223222,畜牧食品局,30/12/2017,种、养殖,家禽（畜）数只、水稻数亩,,4120.0,1729013,1
2220,128760,4,2014,47,2,,,,,,,,510821000000,510821212000,510821212203,旺苍县农建乡农业服务中心,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,3450.0,128760,1
2221,847182,2,2016,77,2,,,,,,,,511902000000,511902109000,511902109202,,,,,,1089.7290192113246,847182,1
2222,601147,2,2016,53,1,,,,,,,,511703000000,511703203000,511703203209,,,,,,1089.7290192113246,601147,1
2223,1391621,5,2014,68,1,,,,,,,,511724000000,511724210000,511724210200,,,,,,1089.7290192113246,1391621,1
2224,242015,3,2016,27,1,,,,,,,,513431000000,513431209000,513431209202,,,,,,1089.7290192113246,242015,1
2225,1876287,4,2017,52,1,,,,,,,,511725000000,511725108000,511725108206,,,,,,1089.7290192113246,1876287,1
2226,452186,6,2016,86,0,,,,,,,,510522000000,510522206000,510522206205,,,,,,1089.7290192113246,452186,1
2227,29607,3,2014,48,2,,,,,,,,510824000000,510824208000,510824208205,,,,,,1089.7290192113246,29607,1
2228,1353706,3,2017,51,1,,,,,,,,510823000000,510823110000,510823110202,,未脱贫,,,,1089.7290192113246,1353706,-1
2229,363802,4,2016,28,3,,,,,,,,513428000000,513428227000,513428227202,,,,,,1089.7290192113246,363802,1
2230,934836,9,2016,80,1,,,,,,,,510525000000,510525202000,510525202203,县烟草公司烟,2017,种养殖,养殖母牛1头，生猪4头,,2060.0,934836,1
2231,1212447,6,2014,50,3,,,,,,,,511132000000,511132201000,511132201200,,,,,,1089.7290192113246,1212447,1
2232,632178,2,2016,70,3,,,,,,,,513434000000,513434232000,513434232203,,,农牧林果,5头5亩,,2042.0,632178,1
2233,402949,3,2016,67,1,,,,,,,,510812000000,510812214000,510812214201,,2016,,,,1089.7290192113246,402949,1
2234,418875,1,2016,91,1,,,,,,,,511923000000,511923216000,511923216206,爱国村委,2017,粮食种植,2亩,,2900.0,418875,1
2235,841449,2,2015,76,2,,,,,,,,511902000000,511902105000,511902105229,,,,,,1089.7290192113246,841449,1
2236,1819269,3,2014,65,1,,,,,,,,511525000000,511525106000,511525106213,畜牧兽医站,,,,,1089.7290192113246,1819269,1
2237,19477,3,2016,32,3,,,,,,,,513437000000,513437238000,513437238202,雷波县西运司,2016,种植,核桃5亩,,2339.0,19477,1
2238,1887805,6,2014,42,3,,,,,,,,510524000000,510524108000,510524108208,,,,,,1089.7290192113246,1887805,1
2239,1718523,4,2017,43,1,,,,,,,,511921000000,511921221000,511921221208,,,种养殖业,,,1089.7290192113246,1718523,1
2240,1082573,5,2014,25,1,,,,,,,,511304000000,511304221000,511304221204,,,,,,1089.7290192113246,1082573,1
2241,1343763,4,2017,50,1,,,,,,,,510823000000,510823222000,510823222203,,未脱贫,,,,1089.7290192113246,1343763,-1
2242,60076,5,2014,55,2,,,,,,,,510824000000,510824112000,510824112206,,,,,,1089.7290192113246,60076,1
2243,819385,2,2017,71,1,,,,,,,,511133000000,511133101000,511133101210,县供电公司,2017,,,,1089.7290192113246,819385,1
2244,792206,7,2017,49,1,,,,,,,,513436000000,513436200000,513436200204,,,,,,1089.7290192113246,792206,1
2245,1840121,2,2017,72,3,,,,,,,,510522000000,510522116000,510522116209,,,,,,1089.7290192113246,1840121,1
2246,855779,2,2016,52,2,,,,,,,,511902000000,511902206000,511902206204,,,,,,1089.7290192113246,855779,1
2247,1001447,2,2017,17,3,,,,,,,,510904000000,510904101000,510904101225,,,,,,1089.7290192113246,1001447,1
2248,526868,2,2016,49,0,,,,,,,,510522000000,510522104000,510522104201,,,,,,3620.0,526868,1
2249,717394,3,2016,40,3,,,,,,,,510726000000,510726105000,510726105203,,,,,,1089.7290192113246,717394,1
2250,68888,5,2014,47,2,,,,,,,,510824000000,510824118000,510824118223,,,,,,1089.7290192113246,68888,1
2251,1342986,4,2014,47,1,,,,,,,,510823000000,510823222000,510823222201,,2014年,,,,1089.7290192113246,1342986,-1
2252,1126020,5,2014,86,1,,,,,,,,511304000000,511304212000,511304212210,,,,,,1089.7290192113246,1126020,1
2253,1610270,2,2016,46,1,,,,,,,,511723000000,511723209000,511723209207,,,种养殖,,,3450.0,1610270,1
2254,1391088,5,2014,45,1,,,,,,,,511724000000,511724210000,511724210203,,,,,,1089.7290192113246,1391088,1
2255,903135,2,2014,53,1,,,,,,,,511921000000,511921100000,511921100218,,,,,,2960.0,903135,1
2256,372234,2,2015,69,2,,,,,,,,510811000000,510811107000,510811107204,,,种植清脆李3亩种植辣椒3亩,,,4450.0,372234,1
2257,1336530,2,2017,72,1,,,,,,,,510823000000,510823122000,510823122212,,未脱贫,,,,1089.7290192113246,1336530,-1
2258,257357,2,2016,53,1,,,,,,,,513435000000,513435219000,513435219201,农牧局,2018,种养殖业,1亩核桃5亩洋芋,,2824.0,257357,1
2259,1361847,6,2016,40,1,,,,,,,,510823000000,510823122000,510823122203,,2016年,,,,1089.7290192113246,1361847,-1
2260,462744,5,2016,59,0,,,,,,,,510522000000,510522112000,510522112218,,,,,,1089.7290192113246,462744,1
2261,1477459,4,2014,41,1,,,,,,,,511724000000,511724222000,511724222204,,,,,,1089.7290192113246,1477459,1
2262,1048993,2,2015,67,1,,,,,,,,511903000000,511903206000,511903206205,,2015,,,,3530.0,1048993,1
2263,732332,1,2015,91,3,,,,,,,,511303000000,511303215000,511303215205,,,,,,2820.0,732332,1
2264,1032254,2,2017,63,3,,,,,,,,510904000000,510904112000,510904112209,,,,,,1089.7290192113246,1032254,1
2265,925153,2,2014,79,1,,,,,,,,511921000000,511921225000,511921225212,,,,,,1089.7290192113246,925153,1
2266,1289778,2,2017,10,1,,,,,,,,510823000000,510823225000,510823225203,,未脱贫,,,,1089.7290192113246,1289778,-1
2267,1002762,2,2017,67,3,,,,,,,,510904000000,510904109000,510904109205,,,,,,1089.7290192113246,1002762,1
2268,1792285,4,2017,48,1,,,,,,,,511921000000,511921224000,511921224201,,,种植、养殖,,,1089.7290192113246,1792285,1
2269,1069274,5,2015,31,1,,,,,,,,511903000000,511903205000,511903205001,,,,,,3291.0,1069274,1
2270,1252210,5,2017,63,1,,,,,,,,510823000000,510823109000,510823109201,,未脱贫,,,,1089.7290192113246,1252210,-1
2271,728403,4,2017,44,1,,,,,,,,511722000000,511722227000,511722227200,,,,,,7000.0,728403,1
2272,1238799,4,2017,77,1,,,,,,,,510823000000,510823231000,510823231207,,未脱贫,,,,1089.7290192113246,1238799,-1
2273,1514556,5,2014,44,1,,,,,,,,511903000000,511903101000,511903101221,,2017,,,,2800.0,1514556,1
2274,780781,4,2017,64,1,,,,,,,,511722000000,511722117000,511722117203,,,,,,3540.0,780781,1
2275,1438898,4,2014,7,1,,,,,,,,511724000000,511724226000,511724226203,,,,,,1089.7290192113246,1438898,1
2276,851016,2,2016,63,2,,,,,,,,511902000000,511902104000,511902104216,,,,,,1089.7290192113246,851016,1
2277,1289253,3,2016,44,1,,,,,,,,510823000000,510823225000,510823225204,,2016年,,,,1089.7290192113246,1289253,-1
2278,1452696,3,2014,31,1,,,,,,,,511724000000,511724104000,511724104204,,,,,,1089.7290192113246,1452696,1
2279,1778972,4,2016,23,1,,,,,,,,513227000000,513227205000,513227205202,,,,,,1089.7290192113246,1778972,1
2280,453984,6,2016,10,0,,,,,,,,510522000000,510522206000,510522206201,,,,,,1089.7290192113246,453984,1
2281,1841842,4,2017,67,3,,,,,,,,510522000000,510522115000,510522115212,,,,,,1089.7290192113246,1841842,1
2282,1762834,1,2016,62,1,,,,,,,,511622000000,511622109000,511622109222,农商银行胜利支行,22/11/2018,种养植,3亩,蚕桑、晚熟柑橘,5100.0,1762834,1
2283,1121346,6,2014,24,1,,,,,,,,511304000000,511304216000,511304216204,,,,,,1089.7290192113246,1121346,1
2284,455782,4,2016,7,2016年,,,,,,,,510522000000,510522108000,510522108214,,,,,,1089.7290192113246,455782,1
2285,702450,4,2014,20,3,,,,,,,,510726000000,510726201000,510726201210,,,,,,1089.7290192113246,702450,1
2286,43931,4,2014,48,2,,,,,,,,510824000000,510824229000,510824229204,,,,,,1089.7290192113246,43931,1
2287,46692,5,2014,77,2,,,,,,,,510824000000,510824110000,510824110202,,,,,,1089.7290192113246,46692,1
2288,1010706,9,2017,4,3,,,,,,,,510904000000,510904104000,510904104226,,,,,,1089.7290192113246,1010706,1
2289,960744,6,2016,69,1,,,,,,,,511922000000,511922223000,511922223202,县工商质监局工会主任,2017,种养殖业,水稻2亩、玉米2亩,种养殖业,1089.7290192113246,960744,1
2290,1580448,5,2014,62,1,,,,,,,,511528000000,511528103000,511528103226,,,,,,1448.0,1580448,1
2291,411804,5,2017,64,1,,,,,,,,511129000000,511129101000,511129101205,,,,,,1089.7290192113246,411804,1
2292,666297,5,2015,52,1,,,,,,,,511922000000,511922210000,511922210204,市建设工程招标造价站工任主席,2015,,,,1089.7290192113246,666297,1
2293,578350,3,2016,46,3,,,,,,,,511324000000,511324121000,511324121205,,2017,,,,1089.7290192113246,578350,1
2294,1521839,2,2017,75,1,,,,,,,,511725000000,511725105000,511725105200,,,,,,1089.7290192113246,1521839,1
2295,812693,4,2015,41,1,,,,,,,,511921000000,511921214000,511921214201,,,,,,2500.0,812693,1
2296,415144,2,2017,34,1,,,,,,,,513330000000,513330218000,513330218209,,,,,,1089.7290192113246,415144,1
2297,32529,5,2014,19,2,,,,,,,,510824000000,510824226000,510824226204,,,,,,1089.7290192113246,32529,1
2298,1014160,4,2017,20,3,,,,,,,,510904000000,510904104000,510904104206,,,,,,1089.7290192113246,1014160,1
2299,1212864,8,2017,28,3,,,,,,,,513335000000,513335207000,513335207210,,,,,,2048.0,1212864,1
2300,389446,3,2015,51,1,,,,,,,,511129000000,511129106000,511129106211,,,,,,1089.7290192113246,389446,1
2301,716572,3,2016,65,3,,,,,,,,510726000000,510726104000,510726104216,,,,,,1089.7290192113246,716572,1
2302,1027442,3,2017,30,3,,,,,,,,510904000000,510904105000,510904105212,,,,,,1089.7290192113246,1027442,1
2303,893410,4,2014,53,1,,,,,,,,511921000000,511921102000,511921102204,,,,,,3148.0,893410,1
2304,1663960,6,2016,51,1,,,,,,,,511723000000,511723202000,511723202204,,,种养殖,,,3018.0,1663960,1
2305,1693401,4,2017,50,1,,,,,,,,511921000000,511921219000,511921219209,,,种养殖业,,,1089.7290192113246,1693401,1
2306,132352,4,2014,50,2,,,,,,,,510821000000,510821107000,510821107203,旺苍县普济镇农业技术推广服务站,2018,养殖、核桃、中药材等,,四川省科技厅、县委、政府给与的科技项目,2274.0,132352,1
2307,1404833,4,2016,47,1,,,,,,,,510823000000,510823114000,510823114203,,2016年,,,,1089.7290192113246,1404833,1
2308,902703,5,2015,51,1,,,,,,,,511921000000,511921101000,511921101212,,,,,,1126.0,902703,1
2309,1226956,4,2017,45,1,,,,,,,,510823000000,510823204000,510823204200,,未脱贫,,,,1089.7290192113246,1226956,-1
2310,514450,5,2017,6,1,,,,,,,,511129000000,511129103000,511129103204,,,,,,1089.7290192113246,514450,1
2311,536515,3,2015,50,3,,,,,,,,511324000000,511324108000,511324108204,,2016,,,,1089.7290192113246,536515,1
2312,1190690,3,2016,16,2,,,,,,,,513332000000,513332102000,513332102208,,,,,,3503.0,1190690,1
2313,1674397,4,2014,48,1,,,,,,,,511323000000,511323212000,511323212214,诸家农服中心,2018,养殖、种植,水稻2亩、玉米1亩、猪2头、鸡鸭21只,,1958.0,1674397,1
2314,1076357,2,2015,9,1,,,,,,,,513327000000,513327201000,513327201217,,,,,,1089.7290192113246,1076357,1
2315,1752801,1,2016,66,1,,,,,,,,511622000000,511622115000,511622115209,县政协教科文卫委,22/11/2018,种养植,3亩,蚕桑、晚熟柑橘,3840.0,1752801,1
2316,825970,4,2015,47,3,,,,,,,,510904000000,510904104000,510904104226,,,,,,1089.7290192113246,825970,-1
2317,1882236,4,2014,52,3,,,,,,,,510524000000,510524213000,510524213209,,,,,,1089.7290192113246,1882236,1
2318,1035020,3,2017,52,3,,,,,,,,510904000000,510904106000,510904106208,,,,,,1089.7290192113246,1035020,1
2319,433480,3,2014,49,1,,,,,,,,511903000000,511903200000,511903200205,,2018,,,,2500.0,433480,1
2320,1217718,5,2017,42,1,,,,,,,,510823000000,510823114000,510823114201,,未脱贫,,,,1089.7290192113246,1217718,-1
2321,182855,4,2016,53,1,,,,,,,,513429000000,513429218000,513429218209,,,,,,1089.7290192113246,182855,1
2322,1296124,4,2017,49,1,,,,,,,,510823000000,510823120000,510823120211,,未脱贫,,,,1089.7290192113246,1296124,-1
2323,951696,4,2017,48,1,,,,,,,,513324000000,513324206000,513324206213,,,,,,1089.7290192113246,951696,1
2324,1855883,8,2017,42,3,,,,,,,,510522000000,510522112000,510522112215,,,,,,1089.7290192113246,1855883,1
2325,1699507,4,2017,20,1,,,,,,,,511921000000,511921225000,511921225203,,,种养殖业,,,1089.7290192113246,1699507,1
2326,432478,3,2016,28,0,,,,,,,,510522000000,510522102000,510522102201,,,,,,2266.0,432478,1
2327,1288818,6,2014,84,1,,,,,,,,510823000000,510823225000,510823225201,,2014年,,,,1089.7290192113246,1288818,-1
2328,1514150,3,2014,52,1,,,,,,,,511903000000,511903102000,511903102208,,2017,,,,2800.0,1514150,1
2329,440911,3,2016,54,0,,,,,,,,510522000000,510522103000,510522103203,,,,,,3666.0,440911,1
2330,1738253,3,2017,56,2,,,,,,,,511902000000,511902210000,511902210200,,,,,,1089.7290192113246,1738253,1
2331,1845094,4,2017,52,3,,,,,,,,510522000000,510522206000,510522206207,,,,,,1089.7290192113246,1845094,1
2332,1254564,3,2015,55,1,,,,,,,,510823000000,510823117000,510823117209,,2015年,,,,1089.7290192113246,1254564,-1
2333,35499,3,2014,70,2,,,,,,,,510824000000,510824113000,510824113203,,,,,,1089.7290192113246,35499,1
2334,896481,3,2017,44,3,,,,,,,,511322000000,511322105000,511322105214, 县住建局小桥镇村建所 干部,2018,,,,1089.7290192113246,896481,1
2335,118338,6,2014,82,2,,,,,,,,511321000000,511321230000,511321230201,,,,,,1089.7290192113246,118338,1
2336,989481,6,2017,22,1,,,,,,,,513329000000,513329201000,513329201208,,,,,,1089.7290192113246,989481,1
2337,728018,2,2015,82,3,,,,,,,,511303000000,511303007000,511303007204,,,,,,2885.0,728018,1
2338,1457506,4,2014,85,1,,,,,,,,510727000000,510727202000,510727202205,,,,,,1089.7290192113246,1457506,1
2339,1075893,1,2015,12,1,,,,,,,,513327000000,513327211000,513327211210,,,,,,1089.7290192113246,1075893,1
2340,665052,5,2017,43,2,,,,,,,,513422000000,513422215000,513422215201,,,,,,1089.7290192113246,665052,1
2341,1794242,5,2017,76,1,,,,,,,,511603000000,511603103000,511603103203,区教科体局,2018,花椒种植,1.1亩,,4236.0,1794242,1
2342,665985,3,2017,52,1,,,,,,,,510802000000,510802105000,510802105209,,,,,,1089.7290192113246,665985,1
2343,1193389,7,2017,24,3,,,,,,,,513335000000,513335208000,513335208205,,,,,,2408.0,1193389,1
2344,66673,1,2014,64,2,,,,,,,,510824000000,510824116000,510824116207,,,,,,1089.7290192113246,66673,1
2345,1588167,6,2014,79,1,,,,,,,,511528000000,511528205000,511528205201,,,,,,3333.0,1588167,1
2346,1834669,4,2016,39,3,,,,,,,,513437000000,513437214000,513437214203,柑子乡政府,2016,种植核桃、养殖土鸡,核桃5亩，鸡苗60只,,2000.0,1834669,1
2347,56366,3,2014,86,2,,,,,,,,510824000000,510824209000,510824209207,,,,,,1089.7290192113246,56366,1
2348,611297,2,2014,73,2,,,,,,,,511303000000,511303109000,511303109202,,,,,,1089.7290192113246,611297,1
2349,1328887,3,2017,29,1,,,,,,,,510823000000,510823105000,510823105205,,未脱贫,,,,1089.7290192113246,1328887,-1
2350,647411,5,2014,45,1,,,,,,,,513322000000,513322202000,513322202208,,,,,,5866.0,647411,1
2351,1084784,7,2014,46,1,,,,,,,,511304000000,511304117000,511304117207,,,,,,1089.7290192113246,1084784,1
2352,762121,2,2017,73,1,,,,,,,,511722000000,511722116000,511722116203,,,,,,1410.0,762121,1
2353,1528522,1,2016,85,1,,,,,,,,511623000000,511623111000,511623111205,,,,,,1089.7290192113246,1528522,1
2354,585855,4,2017,70,3,,,,,,,,510904000000,510904113000,510904113214,,,,,,2180.0,585855,-1
2355,1065664,5,2014,28,1,,,,,,,,511903000000,511903208000,511903208210,,2014,,,,3240.0,1065664,1
2356,1664221,5,2016,41,1,,,,,,,,511723000000,511723202000,511723202204,,,种养殖,,,3260.0,1664221,1
2357,65873,4,2014,67,2,,,,,,,,510824000000,510824102000,510824102225,,,,,,1089.7290192113246,65873,1
2358,1553282,6,2017,47,2,,,,,,,,511902000000,511902208000,511902208201,,,,,,1089.7290192113246,1553282,1
2359,1178256,5,2016,42,2,,,,,,,,513332000000,513332218000,513332218201,,,,,,2082.0,1178256,1
2360,1259337,5,2017,82,1,,,,,,,,510823000000,510823117000,510823117208,,未脱贫,,,,1089.7290192113246,1259337,-1
2361,1714512,6,2014,77,3,,,,,,,,511132000000,511132105000,511132105200,,,,,,1089.7290192113246,1714512,1
